Financial_ID,Location_ID,Location_Name,Date,Year,Month,Period,Total_Revenue,Revenue_Diagnostic,Revenue_Preventive,Revenue_Restorative,Revenue_Endodontic,Revenue_Periodontic,Revenue_Prosthodontic,Revenue_Oral_Surgery,Revenue_Orthodontic,Revenue_Implant,Revenue_Adjunctive,Total_Expenses,Labor_Clinical,Labor_Administrative,Supplies_Clinical,Supplies_Office,Rent_Lease,Utilities,Equipment_Costs,Marketing,Insurance,Professional_Fees,Continuing_Education,Lab_Fees,Software_IT,Travel,Miscellaneous,EBITDA,EBITDA_Margin,Labor_Cost_Percentage,Supply_Cost_Percentage,Total_AR,AR_Current,AR_31_60,AR_61_90,AR_91_Plus,DSO,Total_Claims_Submitted,Claims_Outstanding,Claims_Denied,Avg_Days_To_Payment,Collections_Expected,Collections_Actual,Collection_Rate,Total_Procedures,Completed_Procedures,Cancelled_Procedures,Total_Patient_Visits,New_Patients,Returning_Patients,Patient_Retention_Rate,Revenue_Per_Patient,Chair_Capacity,Total_Chair_Hours,Used_Chair_Hours,Chair_Utilization,Payor_Delta_Dental,Payor_Cigna_Dental,Payor_Aetna,Payor_MetLife,Payor_Guardian,Payor_United_Healthcare,Payor_Self_Pay,Treatment_Plans_Presented,Treatment_Plans_Accepted,Treatment_Plans_Completed,Case_Acceptance_Rate,Treatment_Completion_Rate,Revenue_Per_Square_Foot,Marketing_ROI,Operating_Cash_Flow,Revenue_MoM_Change,Revenue_YoY_Change,EBITDA_MoM_Change,EBITDA_YoY_Change
"FIN-LOC004-202303","LOC004","North Portland Family Dental","2023-03-01",2023,3,"2023-03",47147,10313,5893,13260,7367,0,2947,0,1473,4420,1473,125737,74910,24970,2829,943,8415,943,1414,1414,1886,1414,471,4243,471,471,943,-78590,"-1.6669","2.1185","0.0800",58148,36633,13374,4652,4652,"37.0",251,80,13,32,42432,26490,"0.5619",72,64,8,61,0,61,"0.8600","772.90",4,704,280,"0.3974",5893,5157,4420,11050,9577,0,11050,29,22,19,"0.7586","0.8636","18.13","5.00",-99247,"0.5692","0.4150","0.0818","-0.1033"
"FIN-LOC004-202304","LOC004","North Portland Family Dental","2023-04-01",2023,4,"2023-04",50454,19352,6912,7603,5529,1382,3456,0,2073,2073,2073,118856,68071,22690,3027,1009,8415,1009,2523,3532,1514,1514,505,3532,505,505,505,-68402,"-1.3557","1.7989","0.0800",70636,44501,16246,6357,4945,"42.0",269,86,13,26,45409,23007,"0.4560",78,73,5,58,0,58,"0.8100","869.90",4,704,179,"0.2540",6220,15205,4147,7603,8985,0,8294,28,21,19,"0.7500","0.9048","19.41","2.14",-95849,"0.0701","2.5964","-0.1296","-0.2762"
"FIN-LOC004-202305","LOC004","North Portland Family Dental","2023-05-01",2023,5,"2023-05",52191,15740,7456,4971,5799,3314,4142,0,2485,6627,1657,124453,71570,23857,3131,522,8670,1566,2088,2610,1566,1566,522,5219,522,522,522,-72262,"-1.3846","1.8284","0.0700",53931,32898,10786,4314,3236,"31.0",278,100,6,35,46972,35791,"0.6858",77,63,14,54,0,54,"0.8700","966.50",4,704,321,"0.4562",3314,17397,10770,2485,1657,0,16569,22,17,13,"0.7727","0.7647","20.07","3.00",-88662,"0.0344","0.4209","0.0564","-0.1080"
"FIN-LOC004-202306","LOC004","North Portland Family Dental","2023-06-01",2023,6,"2023-06",53072,16390,12488,4683,5463,1561,3902,0,3122,3902,1561,122878,71454,23818,2654,531,8500,1061,2654,2123,1592,1592,531,3184,1592,531,1061,-69806,"-1.3153","1.7951","0.0600",58379,37363,14011,6422,3503,"33.0",283,99,8,30,47765,33252,"0.6265",77,68,9,59,0,59,"0.8400","899.53",4,704,291,"0.4135",10927,11707,5463,9366,0,0,15609,22,17,15,"0.7727","0.8824","20.41","3.75",-89626,"0.0169","2.5516","-0.0340","-0.2642"
"FIN-LOC004-202307","LOC004","North Portland Family Dental","2023-07-01",2023,7,"2023-07",34984,10323,7456,8029,1721,0,2868,0,574,2294,1721,110047,66911,22304,2449,350,8585,700,1050,1399,1050,1050,350,2099,700,350,700,-75063,"-2.1456","2.5502","0.0800",48978,28407,10285,4408,4408,"42.0",187,62,4,28,31486,18849,"0.5388",70,61,9,44,0,44,"0.8600","795.09",4,704,239,"0.3392",6882,2868,7456,7456,3441,0,6882,18,11,8,"0.6111","0.7273","13.46","3.75",-91198,"-0.3408","0.2230","0.0753","-0.0538"
"FIN-LOC004-202308","LOC004","North Portland Family Dental","2023-08-01",2023,8,"2023-08",65787,17438,12682,14267,5548,0,6341,0,3963,3170,2378,131574,74543,24848,5263,1316,8500,658,2631,2631,2631,1974,658,3947,658,658,658,-65787,"-1.0000","1.5108","0.1000",96488,58858,23157,7719,6754,"44.0",351,126,18,30,59208,35696,"0.5426",92,83,9,74,0,74,"0.8800","889.01",4,704,183,"0.2593",6341,13474,6341,3170,19815,0,16645,27,21,15,"0.7778","0.7143","25.30","3.75",-95878,"0.8805","0.4773","-0.1236","-0.2018"
"FIN-LOC004-202309","LOC004","North Portland Family Dental","2023-09-01",2023,9,"2023-09",39101,16588,7109,4740,1777,592,2370,0,1185,2962,1777,112178,67074,22358,1955,782,8670,782,1564,1955,1564,1173,391,2346,391,391,782,-73077,"-1.8689","2.2872","0.0700",50831,33040,12199,4575,4575,"39.0",209,75,8,39,35191,22569,"0.5772",89,66,23,39,0,39,"0.8700","1002.59",4,704,231,"0.3284",10664,1185,8294,4147,2962,0,11849,19,14,12,"0.7368","0.8571","15.04","3.00",-89609,"-0.4056","-0.1297","0.1108","0.0168"
"FIN-LOC004-202310","LOC004","North Portland Family Dental","2023-10-01",2023,10,"2023-10",64700,20668,11682,8088,6290,2696,5392,0,4493,3594,1797,128796,71846,23949,4529,647,8415,647,2588,3235,1941,1294,647,5823,1294,647,1294,-64096,"-0.9907","1.4806","0.0800",71170,42702,17081,6405,4270,"33.0",345,117,10,37,58230,43573,"0.6735",88,72,16,65,0,65,"0.8200","995.38",4,704,274,"0.3888",7189,11682,5392,7189,6290,0,26958,28,17,15,"0.6071","0.8824","24.88","3.00",-85223,"0.6547","-0.0410","-0.1229","0.0358"
"FIN-LOC004-202311","LOC004","North Portland Family Dental","2023-11-01",2023,11,"2023-11",90929,30601,7869,18361,9617,1749,8743,0,6120,6120,1749,133162,66901,22300,6365,909,8500,909,3637,4546,2728,2728,909,9093,909,909,1819,-42233,"-0.4645","0.9810","0.0800",124270,73319,28582,12427,7456,"41.0",485,189,15,31,81836,40691,"0.4475",123,104,19,92,0,92,"0.8300","988.36",4,704,132,"0.1879",4372,18361,13989,6120,14863,0,33224,34,25,20,"0.7353","0.8000","34.97","3.00",-92471,"0.4054","1.9676","-0.3411","-0.4660"
"FIN-LOC004-202312","LOC004","North Portland Family Dental","2023-12-01",2023,12,"2023-12",31088,10363,5613,6477,4318,432,432,0,0,1727,1727,109297,67308,22436,2176,311,8670,622,1244,1244,622,933,311,2176,311,311,622,-78209,"-2.5157","2.8868","0.0800",41451,25700,9119,3731,2902,"40.0",166,53,8,36,27979,19424,"0.6248",81,72,9,55,0,55,"0.8200","565.24",4,704,227,"0.3224",4750,2591,4318,6477,1295,0,11658,24,19,16,"0.7917","0.8421","11.96","3.75",-89873,"-0.6581","-0.1038","0.8518","-0.0928"
"FIN-LOC004-202401","LOC004","North Portland Family Dental","2024-01-01",2024,1,"2024-01",83076,24923,11077,12923,5538,3692,3692,0,7385,8308,5538,130810,68118,22706,5815,831,8415,1662,3323,3323,1662,3323,831,6646,1662,831,1662,-47734,"-0.5746","1.0933","0.0800",124614,71030,26169,11215,12461,"45.0",443,155,13,38,74768,48184,"0.5800",108,90,18,82,0,82,"0.8200","1013.12",4,704,207,"0.2944",8308,10154,8308,14769,9231,0,32307,34,26,20,"0.7647","0.7692","31.95","3.75",-82626,"1.6723","3.4609","-0.3897","-0.4635"
"FIN-LOC004-202402","LOC004","North Portland Family Dental","2024-02-01",2024,2,"2024-02",93166,22329,15399,20789,10010,1540,7700,0,4620,5390,5390,128731,65716,21905,5590,932,8500,932,2795,3727,3727,1863,932,6522,1863,932,2795,-35565,"-0.3817","0.9405","0.0700",102483,61490,25621,10248,6149,"33.0",497,159,20,25,83849,44797,"0.4808",126,121,5,101,0,101,"0.8200","922.44",4,704,207,"0.2933",21559,10010,14629,6160,12319,0,28489,48,30,22,"0.6250","0.7333","35.83","3.75",-83934,"0.1215","2.1009","-0.2549","-0.5105"
"FIN-LOC004-202403","LOC004","North Portland Family Dental","2024-03-01",2024,3,"2024-03",50256,12732,8711,11391,4691,0,5361,0,1340,2010,4020,120540,69955,23318,3015,503,8670,1005,2010,1508,1508,1508,503,5026,1005,503,503,-70284,"-1.3985","1.8560","0.0700",68683,40523,16484,6181,6181,"41.0",268,99,13,25,45230,29361,"0.5842",87,75,12,69,0,69,"0.7900","728.35",4,704,283,"0.4027",13402,5361,8041,6701,3350,0,13402,24,17,15,"0.7083","0.8824","19.33","5.00",-91179,"-0.4606","0.0659","0.9762","-0.1057"
"FIN-LOC004-202404","LOC004","North Portland Family Dental","2024-04-01",2024,4,"2024-04",56009,19550,6869,10568,7926,1057,3170,0,0,4227,2642,125918,71809,23936,3921,560,8330,560,2240,3361,1680,1120,560,5041,1120,560,1120,-69909,"-1.2482","1.7095","0.0800",70945,39020,17027,7095,5676,"38.0",299,117,12,32,50408,26970,"0.4815",130,106,24,90,0,90,"0.8600","622.32",4,704,90,"0.1281",4755,11625,8454,6869,5812,0,18494,44,27,22,"0.6136","0.8148","21.54","2.50",-98948,"0.1145","0.1101","-0.0053","0.0220"
"FIN-LOC004-202405","LOC004","North Portland Family Dental","2024-05-01",2024,5,"2024-05",79811,21099,12843,12843,6422,1835,6422,0,4587,10091,3669,137492,71071,23690,6385,1596,8415,2394,3192,3192,1596,3192,798,7183,1596,798,2394,-57681,"-0.7227","1.1873","0.1000",82471,47833,16494,8247,5773,"31.0",426,162,17,37,71830,42453,"0.5319",91,87,4,78,0,78,"0.8000","1023.22",4,704,161,"0.2288",11008,12843,3669,13761,12843,0,25686,27,19,17,"0.7037","0.8947","30.70","3.75",-95039,"0.4250","0.5292","-0.1749","-0.2018"
"FIN-LOC004-202406","LOC004","North Portland Family Dental","2024-06-01",2024,6,"2024-06",107884,26267,18762,15948,8443,2814,12196,0,5629,15010,2814,141233,67118,22373,8631,1079,8585,3237,5394,3237,3237,2158,1079,9710,3237,1079,1079,-33349,"-0.3091","0.8295","0.0900",118672,71203,28481,13054,5934,"33.0",575,178,12,30,97096,50231,"0.4656",133,115,18,91,0,91,"0.8200","1185.54",4,704,197,"0.2792",14072,18762,11257,9381,26267,0,28144,32,22,18,"0.6875","0.8182","41.49","5.00",-91002,"0.3517","1.0328","-0.4218","-0.5223"
"FIN-LOC004-202407","LOC004","North Portland Family Dental","2024-07-01",2024,7,"2024-07",98770,35916,13877,13877,7347,1633,10612,0,4898,8163,2449,141413,71534,23845,4939,1975,8500,988,3951,4939,2963,3951,988,8889,1975,988,988,-42643,"-0.4317","0.9657","0.0700",108647,66275,26075,9778,6519,"33.0",527,169,16,25,88893,56413,"0.5712",140,121,19,98,0,98,"0.7600","1007.86",4,704,169,"0.2404",14693,9795,17958,5714,13877,0,36733,34,24,18,"0.7059","0.7500","37.99","3.00",-85000,"-0.0845","1.8233","0.2787","-0.4319"
"FIN-LOC004-202408","LOC004","North Portland Family Dental","2024-08-01",2024,8,"2024-08",82729,20527,15551,16795,10574,2488,5598,0,1244,8086,1866,139769,73760,24587,5791,1655,8330,1655,2482,5791,2482,2482,827,5791,2482,827,827,-57040,"-0.6895","1.1888","0.0900",99275,61551,20848,10920,4964,"36.0",441,141,13,34,74456,41211,"0.4981",147,133,14,125,0,125,"0.7800","661.83",4,704,143,"0.2026",14929,13062,3110,4976,11196,0,35455,51,34,30,"0.6667","0.8824","31.82","2.14",-98558,"-0.1624","0.2575","0.3376","-0.1330"
"FIN-LOC004-202409","LOC004","North Portland Family Dental","2024-09-01",2024,9,"2024-09",82496,21172,10951,14601,9491,7301,7301,0,2920,5110,3650,130428,64712,21571,5775,825,8670,1650,4125,4950,3300,2475,825,6600,2475,825,1650,-47932,"-0.5810","1.0459","0.0800",85246,51148,19607,9377,4262,"31.0",440,145,22,33,74246,37570,"0.4554",138,113,25,86,0,86,"0.8800","959.26",4,704,186,"0.2646",19711,9491,9491,10951,11681,0,21172,38,23,20,"0.6053","0.8696","31.73","2.50",-92858,"-0.0028","1.1098","-0.1597","-0.3441"
"FIN-LOC004-202410","LOC004","North Portland Family Dental","2024-10-01",2024,10,"2024-10",76794,19355,19979,14984,4370,3122,3122,0,3746,4370,3746,138908,73678,24559,5376,1536,8415,2304,2304,3840,2304,3072,768,6144,2304,768,1536,-62114,"-0.8088","1.2792","0.0900",112631,73210,22526,13516,9010,"44.0",410,152,16,28,69115,30319,"0.3948",141,123,18,106,0,106,"0.7500","724.47",4,704,136,"0.1937",11238,11238,11238,12487,8741,0,21852,50,32,23,"0.6400","0.7188","29.54","3.00",-108589,"-0.0691","0.1869","0.2959","-0.0309"
"FIN-LOC004-202411","LOC004","North Portland Family Dental","2024-11-01",2024,11,"2024-11",78859,23366,18254,9492,8032,1460,5841,0,4381,4381,3651,124659,64580,21527,4732,789,8585,1577,3943,2366,1577,3154,789,7097,1577,789,1577,-45800,"-0.5808","1.0919","0.0700",110403,71762,26497,12144,8832,"42.0",421,143,8,37,70973,55563,"0.7046",133,108,25,85,0,85,"0.9000","927.75",4,704,216,"0.3062",5841,7302,7302,6572,10222,0,41620,31,25,21,"0.8065","0.8400","30.33","5.00",-69096,"0.0269","-0.1327","-0.2626","0.0845"
"FIN-LOC004-202412","LOC004","North Portland Family Dental","2024-12-01",2024,12,"2024-12",103855,38595,18947,13333,7719,2807,9824,0,4210,7017,1403,140475,67951,22650,5193,1039,8330,2077,4154,6231,4154,3116,1039,9347,1039,1039,3116,-36620,"-0.3526","0.8724","0.0600",110779,63144,23264,8862,8862,"32.0",554,188,28,34,93470,48770,"0.4696",162,148,14,131,0,131,"0.7700","792.79",4,704,102,"0.1444",14034,16841,14736,18947,7719,0,31578,54,43,32,"0.7963","0.7442","39.94","2.50",-91705,"0.3170","2.3407","-0.2004","-0.5318"
"FIN-LOC004-202501","LOC004","North Portland Family Dental","2025-01-01",2025,1,"2025-01",143696,47899,27236,15966,14088,3757,14088,0,11270,9392,0,151666,68639,22880,10059,1437,8415,2874,5748,5748,4311,4311,1437,10059,2874,1437,1437,-7970,"-0.0555","0.6369","0.0800",148486,92061,32667,13364,8909,"31.0",766,276,23,32,129326,65870,"0.4584",178,153,25,125,0,125,"0.8800","1149.57",4,704,152,"0.2164",36628,21601,14088,11270,10331,0,49777,58,41,32,"0.7069","0.7805","55.27","3.75",-85796,"0.3836","0.7297","-0.7824","-0.8330"
"FIN-LOC004-202502","LOC004","North Portland Family Dental","2025-02-01",2025,2,"2025-02",122698,39326,17304,19663,10225,1573,16517,0,3933,11798,2360,140540,63013,21004,8589,1227,8670,3681,4908,3681,3681,3681,1227,12270,2454,1227,1227,-17842,"-0.1454","0.6847","0.0800",163597,99794,40899,13088,11452,"40.0",654,196,26,39,110428,76126,"0.6204",174,156,18,125,0,125,"0.7700","981.58",4,704,117,"0.1661",16517,19663,8652,3146,20450,0,54270,48,29,23,"0.6042","0.7931","47.19","5.00",-64414,"-0.1461","0.3170","1.2386","-0.4983"
"FIN-LOC004-202503","LOC004","North Portland Family Dental","2025-03-01",2025,3,"2025-03",141696,45190,28339,22978,7659,2298,13021,0,8425,8425,5361,152743,69923,23308,8502,1417,8500,1417,5668,7085,4251,2834,1417,11336,2834,1417,2834,-11047,"-0.0780","0.6580","0.0700",188928,120914,45343,20782,11336,"40.0",756,280,23,33,127526,60003,"0.4235",204,185,19,157,0,157,"0.8800","902.52",4,704,116,"0.1650",16850,18382,16850,13787,28339,0,47487,66,51,45,"0.7727","0.8824","54.50","3.00",-92740,"0.1548","1.8195","-0.3808","-0.8428"
"FIN-LOC004-202504","LOC004","North Portland Family Dental","2025-04-01",2025,4,"2025-04",252038,29034,47414,57935,19392,21443,26104,13452,19179,13185,4901,112991,2693,898,17643,2520,8585,5041,10082,15122,7561,7561,2520,17643,5041,2520,7561,139047,"0.5517","0.0142","0.0800",336051,188189,73931,30245,26884,"40.0",1344,430,54,38,226834,234395,"0.9300",0,0,0,0,0,0,"0.7600","Infinity",4,704,556,"0.7900",71566,43951,28004,26189,18669,11279,52378,0,0,0,"NaN","NaN","96.94","2.50",121404,"0.7787","3.5000","-13.5869","-2.9890"
